published_path,split,label,source_id,source_license,privacy_group_id,published_sha256,published_size,orientation,privacy_transform,label_path,label_sha256,target_boxes
datasets/karaagro-faw-larva-det-v2-1/images/train/img_6a0ac9765a40abe978489dc6.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_ed05037bf9ddfd1920458591,d1a2242b0d8ea5c525fcf21a803969025946c7ab55dcdcd32f6594f110bce2a2,94032,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_6a0ac9765a40abe978489dc6.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_c9f387400eb7c245fd271342.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_06e46a92a77af09c7976d298,5ee410a4355359828266ec92ddd5294399960144d0725e9a9d144cd5c939d177,2539325,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_c9f387400eb7c245fd271342.txt,5d876965a35a74324007c7f1c4895384eb0f7189272c352aeade4b5f246c417c,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_581300fa150e92df3a64afd8.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_c050be7df2ec1feb7197da43,38c1366785bc08f37c34eebbb716623374f51faa0b3de083282cd9c5dfa8c92d,95424,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_581300fa150e92df3a64afd8.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_729d2367f6fa0b629eaaf7f4.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_7cdba8a96b1acec4fd71ca76,033e3a5ee4204a2e08f29401ef6352afb5ade273a8eec33478fa86fc93d101c6,91099,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_729d2367f6fa0b629eaaf7f4.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_92cf05074db69ba3978f42b7.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_0890b1427255de2f810e030f,69aa0bd84ef9d159bd877b65cf3c5800c8ed794df0e6d867efb5910316cb881e,1713132,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_92cf05074db69ba3978f42b7.txt,ae6046d8479b2e0dad8658aa774f928253fde911df69e88112a8002de975ea9c,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_b161dfd1c4fa55ae8d6151bf.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_1c84d8c60a4916e6a61dd46d,98009aad4d967e8c8c7415ad5e103e70ce0562ba5662af24e4304def5dd2de79,3006606,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_b161dfd1c4fa55ae8d6151bf.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_84a7e6737e371b1bbad4ae56.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_d5bfa6295c82b37783f83b70,6f1d6dfc2c5b69713fa03b90990abb93641205eff7123752398156903346fafc,72792,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_84a7e6737e371b1bbad4ae56.txt,70b52d9a61bd818d826d5aef460ea5e747783a76aefac13e96ab7df668223eec,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_7df651b82828412e2cc69d2f.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_75a4fcd6f3e74104541d6e1e,f2a0728de9da67cb719daf5f609edc809b24babb7a6cd8a2e28ccb872fe4f58e,1524028,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_7df651b82828412e2cc69d2f.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_d9957215bf42d906667cdd9c.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_df5098c62172b155db98b059,0847827cee23a5ee682cdfbe48942abbd7342e409f0c9f1c11b74814d33096a1,2841706,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_d9957215bf42d906667cdd9c.txt,521b259550fed3626eda5219b724bc26c8aba8a25a2f2fabf5cbcb9a814817dd,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_6c311a6befd8355950b819b8.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_1d78dd8266660b5b2df32dcd,d85547d9edb8eb89ada26833a40ee9647edefd9cdb558089daf6938d741324cb,4640322,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_6c311a6befd8355950b819b8.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_57ed2349ba15bb30d721c97c.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_9da4655aad09b10adedb4256,3ac666ea5d3b5d3f83acf206baa34e7fe78e801be119c36b99865d18110dabaa,2355743,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_57ed2349ba15bb30d721c97c.txt,e9df07da9d4af4cb4024ab2ae1f32b7829bab93e5a67e741208ff3979c2dd9b8,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_9fb66ae3dc4c9e1a2421e1b8.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_829e7e3848ff6f1ba57900cf,c980f3caf9c2ade677aa1c368cbf2b30548eb4bf6bc5b2a1aef20a7b7226061d,1434335,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_9fb66ae3dc4c9e1a2421e1b8.txt,c2b9e649aa7c395b5139a84afb2b2f7dcdeda65bb4d9e6f11b692123207a8a85,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_9e60157ea483d033b0fd3e7d.jpg,val,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_24798a3f8745dade3c9e588c,20a1dd05b01da83058d4f36fbfddd9feccb2d555ebc940267cf53af76a14a8ee,167253,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_9e60157ea483d033b0fd3e7d.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_1f526321b520f921f12dd17c.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_4fddb67170735f9111ed11c5,0c5cf93c2a28911de51617fc42491edf8427a8023638a7623f10eda6e2000e47,1328512,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_1f526321b520f921f12dd17c.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_a0087fe72273f5899ab43dc4.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_0342e61201d43cb2a7fd3fba,ec75fa66da6bcb90c0c23cfc0dd23ac46c64f1827e4dd49d27bbf7503b830cf7,2815253,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_a0087fe72273f5899ab43dc4.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_f20c4bc76608276c95ab8809.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_d1dd5b71302399c79d2167c9,240bd233593d5d9cfabf1e833aab53ffc93c1cd64d1a3b96356ea9f44daadea4,6025443,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_f20c4bc76608276c95ab8809.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/val/img_dd6761aa96a3cd00aa1c2189.jpg,val,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_8b09d14db379ceefcca03e23,604b1aaa791c6a286b6850740133f30c92ec6f82d3de3cd971400e3225856dac,104120,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_dd6761aa96a3cd00aa1c2189.txt,0312eff5c33131d2d3e7b7c953204fd517eaa4b500f0c589977eeae26708ee9c,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_a6743d872647f921069c6505.jpg,val,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_57ff861844c81a36aa6f6538,9fdc0384f3e60a73fa04ad4340a16edfb9adf8d95b8028ee83a8b63b7cccb812,3287164,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_a6743d872647f921069c6505.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_0e63ffeee62e7f06bf00079b.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_57efa4f9039d64cb3bb473ca,bc5a723863291bf8333524ca1b5ce5674e3536062f8be2e3b17a2813135639b3,1509734,3,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_0e63ffeee62e7f06bf00079b.txt,633ac10814b3b0a22d644aae3171377ff65ce85e06bddf1d4414b46ddbeb5ef9,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_2ce701c7fa3e00fe2a80d11c.jpg,val,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_a2e9b4f81c060a3b680370d8,28a30046e2bf88c47bbb9481f707150d059facc676f0c525cf1ab4019a04d94c,75467,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_2ce701c7fa3e00fe2a80d11c.txt,0865421ab39e4c01a491711478305520dab26e083f21a8b3d59ce4e6bcaa7a07,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_dd3c8a79fdfacfa2469b3cc8.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_52108217115b86d77e64a6d4,b5a45f51dc851a8f11d24dc2594fcc6aa1538c17ae438083dd99cb455c0ef3cb,2488541,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_dd3c8a79fdfacfa2469b3cc8.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_4c9df6e498f8c1fa0e57e4a5.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_4f61278d3845d5d352123a68,17086760052161fdc10257f963d3073be1ad51d7de46b3d90792acb86f28be24,5459538,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_4c9df6e498f8c1fa0e57e4a5.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_78c49b9ad91d96aa0eb225fd.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_18d03cd51c81a95416e742bd,8f99d72db958910f307839d30dfaee1b978c2e96a0aa6df2d80881a0ade338df,1564024,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_78c49b9ad91d96aa0eb225fd.txt,1a59fa41da7820ecff0b8aa8a35c9ba5cb969c50516ea75fe530351c947ae4ae,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_01e799ffca7b80b113c7e59f.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_019aa81b5eaecb366e5b996e,9d4c49e990c01f5c09a82d9ff389a44c0b1b898a6b435e871ed042eb1ad3c333,1307409,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_01e799ffca7b80b113c7e59f.txt,ad9c1634f9d8b4737da3ead5c2eb5f56866220d4eab3342d3bb48752d113699f,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_475c92b498261a1ce07f9daf.jpg,val,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_c22fb688c0dd2e5ab0466b4d,3a2f250ada352caa5e94dd8a326602cbf470f8389dee1ef533e18dd0f83d0baa,10322,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_475c92b498261a1ce07f9daf.txt,43621947d47501eb2131b59f7d1d17edaf24e31dd0ec323fb8019785204e98bf,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_5a58215dea000b53854fd194.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_e2bccfa90694735ed3d12551,ceae092087a77f4a35d94d468c017fada5fd50457b93b8eb7944d76a8e4a1371,235793,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_5a58215dea000b53854fd194.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/val/img_d46260978a219a6b65ad4bce.jpg,val,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_a58b354e77ed9e7b1fe3a746,60b6f7491f9391fd57f44d3ef08a3e7dee3589012b1f9f7ef79a026eafa8d5a3,108372,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_d46260978a219a6b65ad4bce.txt,e782660ba5dd98337bee47f8aa5b73ac7e21dd5924a506f2b4e5eb9b57240f68,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_3fd95e00c2f04d59a3cfe929.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_1a8c5c539e4bfd117c5fad8e,877e5df8cc43d7d4d19041bbfa5f41e4d5f5a23178d0fdd87f8879c9a7d76c1f,2312631,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_3fd95e00c2f04d59a3cfe929.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_0f50530e9fa33e9e2e440e65.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_93657e952e926d8a17be60f3,47f8cea0fdf19b684211ec7a575863724f8f803014eaeb587dcc854599708b87,108803,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_0f50530e9fa33e9e2e440e65.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_f93628e190b5531e96581798.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_c34abb0c0f956410924d822b,4844d5a59563a4409522e879720608b9721f7bcccdc1732d6a6bf87ae4b788d9,160010,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_f93628e190b5531e96581798.txt,b8d54c60c26581fc33ae58570101c5dcda8555bc2db1bcae01d2ff5c6324b3e6,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_0c546d2fc8ecb534aed562e5.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_c042735edc5252badb7e752f,889e7b42f8cb3127b05a938f93492ac8138480a6ea3297afd497f9bed2b5a3d9,20044,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_0c546d2fc8ecb534aed562e5.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_62e07168ca64f1bf8c660b40.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_a714b662a24533fefb2e1613,0518f9c0bafe7e2bd4287c94d701dce0cac5797f40ab4cc4accd427ade833afd,2781066,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_62e07168ca64f1bf8c660b40.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_bf5f7ace662c00880369b18c.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_1a8791a75ac28c3ebe2cd269,cbee931b3f4f6a2f4244a3b75c50913014f4529b3b671ed941b884336c993e7a,3652068,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_bf5f7ace662c00880369b18c.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_177e4ecff9124f73cffa6511.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_766e1aecf9c51d06dd42e0b1,8b20b63222eba872ed9b17ee8d3690d282140153494e0a5bf3473fb3d2565dfc,109141,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_177e4ecff9124f73cffa6511.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_45da48167b3ac90650e539c6.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_6b096e6faed4b2309ddbffac,be08b00cd35c90da593ff9733057c1570c7e67ab0bd3744a9253e6655d8665ac,1804916,3,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_45da48167b3ac90650e539c6.txt,151a021519ec80c060909034ee950115aa41942b6be20724498c83bf966312c9,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_9a5eeafd88d786ce52138acd.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_cede963412c15b632f3f378f,c5d54823e1631ede4aeedfb662b1ee5048e2fb032155568345967e8b00298f1e,4623036,3,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_9a5eeafd88d786ce52138acd.txt,0df764e7914641daeab43ccfdf62cfd6f9258cc93e5432a52c75b09b7e52cb9a,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_16bac31a2bfd64cd1fe9c72f.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_ce2552cb9a394880508e8abd,81dcca276b1bebbf8fd8f83d21771d0d7d9dc0c96aaaeafbb31e90ef75e83fb7,92059,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_16bac31a2bfd64cd1fe9c72f.txt,c40199f334513c12177eba046f466ca8481a657858ec8280fa0a8a25e1400727,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_40529b36a7fc62fe4a863ff9.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_6843cc60e98ad8380234de4b,5ee48cdd9b0582c31938b08d5b05613abc0abe3ce876de368b7de50df1eb2ccd,87968,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_40529b36a7fc62fe4a863ff9.txt,6c3a6a1f25d57b36071e89cd3bd70309e2d0905b9828af429126902054b4bedb,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_e97df8d3d2239dcac24df096.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_08fa5118724b623e7f10a712,ff0be16a61df631b928e4e7c4ea2ce23da3149418ab19e425f559244602ec588,2807476,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_e97df8d3d2239dcac24df096.txt,7abe804dcd56bcfa178119619a81336725c34b1f8d79a8165b4e399ab9e3090c,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_d5620416c3efb3838ea3b811.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_fe206db43c20142839139181,ac9945b50bc4b13d20aea9d794095e4b61dba5073026d9cc033bdc5fe698f7c7,142858,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_d5620416c3efb3838ea3b811.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_61140fbc62412624a0eb2241.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_ecde866b6a1e8403fe9d01a7,9af8e44210816db944fe818817e0f6a40e67fd21eb8e54eaf3de87eb18e8bb12,40069,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_61140fbc62412624a0eb2241.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_f50d0644401aed38a70178f9.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_34e15116bf8a79f530bd98e5,c4be6e12fd621343dbe215d96f8298546e7b534544eccd43b62dcb0a295218c1,103614,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_f50d0644401aed38a70178f9.txt,7a599efca3fec3fce8abcd640c36023d5acfdfe75c886c1b5fb3d81d72ae7fa8,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_bf2d01b9f971d77d5ae59e41.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_0b1fc1c3f998e888a4257e5e,3c44e0d4101f2ee0d8615940c8092bb60c5bbd058da2e6823813e1904e3d7725,84419,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_bf2d01b9f971d77d5ae59e41.txt,efbeab46f84935c7004aca39f5fdd8a3d4e1c6b286174cb32c1130440c397919,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_f83d8998362255fcffe50390.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_bcc9f9178d55fd3b005a0f79,75d39eaf8fc3899c88e2af0c90390b60b89ce44e3ddc769d9216e05cecffc3e2,6978975,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_f83d8998362255fcffe50390.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_d62d7b1f0ef0ee91e654ea08.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_4ad96abf32fbce2854984c11,159e286954b9b5558ca05e48841649a243ff0c47540cc26a083089fcfdf1aaba,70250,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_d62d7b1f0ef0ee91e654ea08.txt,894d4d9581be9da41f8c0c1c364400e3795189ca4fd6a06b93b20a57768a2f2e,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_56684b2c55390bcec98202ea.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_7f911add2cbb41f7e64fa625,06c11265c53457f21cf27e24fbf7f117f96f338da861b80a464e71c36b08c6b7,37916,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_56684b2c55390bcec98202ea.txt,89d9d580098a4968789aa0f53b3955049f888b6aff3d313fbdfedc1fe9e6bf10,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_ad101e38e97607c67e083ad7.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_adec91e98e7ff759cb38410f,967e24d2035ed6ad09aafaae35460eb86892ffd16eb5003e700f2c9b8b0dd34f,2756616,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_ad101e38e97607c67e083ad7.txt,6e0a432d14dd5c0453c14c3d2c541faae0132b2c32e6a962fd00395d224f5b7b,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_93f16e27668d5983a6f6e904.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_6ce949650f6fca3dee3c65f8,cbfbc7d4a985371c69b92f84b4a33d856f58c354dbcba86225cc0500870a0bc5,374976,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_93f16e27668d5983a6f6e904.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_3cb9f8fa72b5f7fd8b904486.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_7974e59edffd8d8007b659e8,31b0ce0e483491de19e38db953d2ad52ce38efdb20d7d4d3f92b21046105ae7b,75922,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_3cb9f8fa72b5f7fd8b904486.txt,5cc646b1f4ca2016a8f858851157ad067f793069dfe904468189952a637b5546,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_4d4c0a765717313b639b27dc.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_a4ae4f8751e80482508bcee1,9eee3e0db5a17cf083fbe5428af220b11c102821737947187cec8c0482e0952e,88936,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_4d4c0a765717313b639b27dc.txt,117fb11448de1f47451488e739b17478cd127a4e681caf88b9c204a6cd8671a6,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_0ac15734009c647d4389ea39.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_b72e9e0beddce0ba5d6af94b,4979bf78594477c2b7156f40587a75ca2085c6504fb99d5a61a7beeb446511eb,74348,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_0ac15734009c647d4389ea39.txt,85b5ee909f51f6da23f900c157c43a0c5c2f38b6e807986c676853f16b025c09,1
